,NU_INSCRICAO,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO
4425,32555db8d2e5fa04b219a93041f4668f65fb605f,27,M,0,3,1,8,1,,506.6,550.4,553.4,538.9,120,80,80,80,60,420
4426,09c52c90fcf9bc47b3822d8888f10957095f6c9f,21,M,0,3,1,4,1,,414,546.2,548.7,459.1,120,120,80,100,80,500
4427,84fbfcac338c155c20f94c69bf9f9165e386418c,17,M,0,3,3,0,1,,390.5,494.4,462.9,384.3,120,120,100,120,60,520
4428,75cdad5ab5b9d771e4c327a136d857e84f175a5f,20,F,0,1,1,2,1,,620.4,749.8,663.3,700.1,180,180,200,200,160,920
4429,c2513d1efbc3e8f07fa2c73e4a79440c596dd5d5,19,M,0,0,1,3,1,,,,,,,,,,,
4430,fb62112210c8a840144502d0a1617a1a424db981,22,F,0,3,1,5,1,,497.7,595.8,545.6,445.3,120,120,100,80,0,420
4431,47ec6917b29f393e96eba99cf69cd10aeca03cd3,22,M,0,3,2,0,2,1,522.2,496.2,522.4,419.9,120,160,160,120,80,640
4432,9a0f35cc4a442670320174bccd1148e225663365,26,M,0,3,1,8,1,,405.4,450.3,388.5,524.1,120,120,100,120,80,540
4433,8a66ee9f03a421e66f21cc287734da36459181c2,16,F,0,3,3,0,1,,646.6,642.2,629.5,716.5,120,140,120,120,100,600
4434,53a306911ea182373caf97e9c2c98c033a3dfdbf,22,M,0,1,1,5,1,,,,,,,,,,,
4435,955618770e2c230dc99b59edeab640cdc1203f7d,16,F,0,5,2,0,2,1,498.5,496.6,499.5,372.9,80,80,80,40,40,320
4436,91c97aae0f1d05de3d04acefd3e5ec13fb106dfe,18,F,0,1,2,0,2,1,449.8,569.7,502.3,592.7,120,100,100,100,40,460
4437,452848520710eb2fa895bea6b9e294ad60eb30cb,38,M,1,2,1,10,1,,,,,,,,,,,
4438,d242fdce51b3650889f20063375071becaa9d8e1,18,F,0,1,2,0,2,1,437.9,436.7,437.5,466.4,120,120,100,100,80,520
4439,7eedf61b331f499c5c1739a043f433108a987618,16,F,0,2,3,0,1,,542.4,503.1,488.1,521.8,120,120,120,120,80,560
4440,4258861f938d0247dff00d2c015c712c10f97cf2,53,F,1,2,1,10,1,,461,532.6,472,420.7,0,0,0,0,0,0
4441,cc71268d58d6b8466885ded5934448a5319e8632,19,F,0,3,2,0,2,1,384.9,484.8,433.8,351.4,0,0,0,0,0,0
4442,78d9e011b123590a73ce2d9c56bff2e03baaa1c2,17,M,0,3,3,0,1,,,,,,,,,,,
4443,74d7aaaa88751394d33ef8cba64ab6b6ac132b9a,35,F,0,3,1,8,1,,427.7,498.4,401.3,484.8,80,80,80,80,80,400
4444,f385c648ee6b5ea53a4a362fac91edb636c555b0,24,F,0,3,1,4,1,,,,,,,,,,,
4445,3eab6583e7b5841eed2595de162cde76f20aecde,16,M,0,3,3,0,1,,434.5,492,545.4,623.9,120,120,120,120,40,520
4446,41759d4aa85092b2e0fe7658638572b477f9ce59,17,F,0,1,2,0,2,1,468.2,508.9,450.5,405.6,120,100,100,120,80,520
4447,e3de17344abe53ed69b6b6f5b568c24276f3d6c6,21,F,0,3,1,1,1,,431.5,470,444.7,421.6,120,100,120,100,0,440
4448,2d7303f54a5c648b05760356e862e3d3b1d59217,18,M,0,2,2,0,2,1,391.2,528.9,474.5,423,120,120,80,100,120,540
4449,feed3547a6e7d11ac4756a306b316befc50995be,17,F,0,1,2,0,2,1,434.8,576,507.4,462.4,120,120,100,100,80,520
4450,d9310c944bf69bf7e793625aec44947ac8131c59,19,M,0,3,2,0,2,3,629.9,635,616,476.4,140,100,100,120,120,580
4451,be562320ee4db979bfffbedb3abea64ad0d46866,18,M,0,3,2,0,2,1,447.8,489.3,434.5,457.4,100,80,80,100,60,420
4452,b94dfea9c2196bee1554621a282cc05cf6244dec,19,F,0,2,1,1,1,,,,,,,,,,,
4453,f1c921d58c7bca9d3359e2a394e51ac3846ca438,23,M,1,2,1,1,1,,434.1,583.6,489.1,500.9,120,120,120,120,60,540
4454,b1400a8d25fb17a0c678c7597d9f150f886a6baa,34,F,0,3,1,10,1,,613.6,543.5,602,547.6,140,120,120,120,60,560
4455,eb6149acee68c855e17124549f97e09d9c0b4e7c,18,F,0,1,1,1,1,,602.2,566.9,550.2,593.3,120,140,160,120,100,640
4456,9179dfa5da06ecb48f2b92a892bc2c6ef75acc7f,22,F,0,3,3,0,1,,,,,,,,,,,
4457,bd4e99d61a2c8230c72e9741c4bc36dfa559658c,15,M,0,2,3,0,1,,460.8,490.9,515.1,458.1,80,80,80,80,40,360
4458,208c9a88791e923d6894a7e6011af9c4e95a84ba,23,F,0,3,1,6,1,,,,,,,,,,,
4459,f9ab95cf5355abaeb204d1fc4918c380bade166d,21,F,0,2,1,1,1,,374.8,500,404.6,362.4,80,60,80,60,40,320
4460,a22873fb9e0767ad830ee062b0333cd293b6f0df,38,F,0,2,1,10,1,,498.4,403.7,394.9,511.7,100,80,80,80,20,360
4461,3e137744196025757a824c2f45edc2acc05bf195,18,M,0,2,1,1,1,,399.3,574,466.7,458.7,120,60,60,80,20,340
4462,4aa8e038b1d41a9476661be8ece4394c369c7917,17,M,0,1,3,0,1,,455,500.1,459.1,423.8,120,120,120,120,120,600
4463,686928ba2a964288c772924b0e2e07bff8085ebf,17,F,0,1,3,0,1,,518.8,489.5,573.3,586.5,140,120,120,160,80,620
4464,81c02686b618ac8989078db128a10bd062bbc1c6,49,M,1,1,4,0,1,,429.7,590.1,506.1,398.9,100,120,80,80,100,480
4465,99135771ce1dc489a38f6e1647af1b8e04340bc1,17,F,0,3,3,0,1,,448.3,459.2,448.2,389.8,100,120,80,80,40,420
4466,6026eedf73b443cec30bd711a976c326b2dddb53,19,M,0,1,1,1,1,,438.9,589,549.6,553.2,100,100,80,80,80,440
4467,0a75dbaf12d56ef1c50411d39dacb4871bd9f591,22,F,0,3,1,5,1,,478.6,556.2,496.6,420.1,160,120,120,120,40,560
4468,3cddad68dfdbd539a8e41e558043e874f83340e7,16,F,0,4,3,0,1,,445.1,531.9,496.5,438,120,120,120,120,100,580
4469,744fbad86f2b4cfeb975bae394de16dbba821a9b,18,F,0,1,1,1,1,,581.3,586.1,576.1,408.8,140,120,120,140,120,640
4470,70523d9ed703d20552fc0d1d348230edcc4381d9,19,M,0,3,1,2,1,,,,,,,,,,,
4471,75f4cfc063b39c770f7048931495bdbecfb40ae7,17,F,0,3,2,0,2,1,387.5,409.7,457.8,467.1,120,80,80,80,40,400
4472,288768a12223615d50411864abcb8099457a1ee3,36,M,0,3,1,1,1,,551.9,600.1,566.9,520.2,120,120,80,120,60,500
4473,a276820d1ec98220bd114e641e4eebc7c9ae04a3,22,F,0,1,1,2,1,,,,,,,,,,,
4474,fe3249615f793b7ba5f155cb7adc10f045d082a9,24,F,0,1,1,7,1,,420.1,480,510.8,555.2,160,120,120,160,140,700
4475,876c24b7e96d439a51ae2c4ca7e91a85e19e84bc,18,F,0,4,2,0,2,1,,,,,,,,,,
4476,47cb3f0dfbcf3a7f81e127ea9915ae953004e19f,19,F,0,3,1,1,1,,577.7,568.8,594.3,452.3,160,140,140,140,120,700
4477,4501eeea8d740d38fe1bac6df1e2e7c17374032d,18,M,0,1,2,0,2,1,394.8,357.5,407,360.7,80,60,60,60,40,300
4478,d6e69442d648dc2444ebf74085dedf69cd6ae31f,17,F,0,3,2,0,2,1,,,,,,,,,,
4479,26676224aa88902fd35923369b61f231d0158cc2,18,M,0,1,2,0,2,1,533.4,528.4,521.3,370.6,120,100,100,120,120,560
4480,219a711970797900a87981e63f10ab2ea83d1d5c,16,F,0,1,3,0,1,,543.5,617.4,594.4,630.2,140,180,160,160,140,780
4481,ef55ad031ccc10799c707debc5f417e4a3f01fde,19,F,0,3,1,2,1,,454.2,508.4,606.9,404.5,120,120,120,120,40,520
4482,cf2c60d8e4f291de0b33e1abd0c86b726c417c54,20,F,0,3,1,3,1,,442.1,460.6,561.4,416.5,120,120,120,120,40,520
4483,e886454b22326307324d0cf16e6360cf0c38d751,30,F,0,3,1,7,1,,461.2,541.3,553.1,464.4,120,80,80,100,40,420
4484,9810f23f3ebc10df3ccf0722cf5896a419c17147,22,F,,3,4,0,1,,389.4,473.4,452.2,447.7,80,80,80,80,120,440
4485,218fe2e7bf96e329f4607b1b0fc452d2761f383a,17,F,0,2,2,0,2,1,457.4,525.2,541.8,434.9,140,120,120,160,60,600
4486,212deeabb77a6c2387d39f4d7eecec32bd124543,16,M,0,1,3,0,1,,577.2,583,575.1,411.5,120,140,120,120,100,600
4487,4e9925751a0e4d5496f5861adce81988e0b46090,24,F,0,0,1,7,1,,628.9,581.6,618.1,731.6,120,120,120,120,120,600
4488,41d810ab048996f6c79efe712aa6860bbeeb320e,18,F,0,3,2,0,2,1,462,608,618.6,510.7,160,120,140,140,20,580
4489,b74916a4b14244eb50d84351a887b2af87fff38e,45,F,1,3,1,10,1,,,,,,,,,,,
4490,059fec4f9951976998ad183914081cdb50b44640,28,F,0,1,1,8,1,,507.5,561.3,530.3,469.4,80,80,80,120,40,400
4491,5617a3e29c78f6700d2745d411effe8395f03dd4,20,M,0,1,1,2,1,,513.9,580.9,576.3,526.8,140,160,140,140,60,640
4492,6b2c7ae1a6e152c7de16c14973ef1b34be53284e,23,F,0,2,1,6,1,,399.4,639.8,616.8,430.6,160,160,160,160,120,760
4493,2dd753f31ad1e02d31f474d4ea5660fb5a38311d,31,F,0,3,1,10,1,,,,,,,,,,,
4494,567ed26831c6cb878c09b79fece508491f2192e8,20,M,0,2,2,0,2,1,452.9,383.3,407,494.3,100,100,80,80,80,440
4495,851fd93f9ee7db2a8333035fcdcd7d038fd628c9,15,F,0,3,3,0,1,,,,,,,,,,,
4496,d8ea9cdae6274c03eb1f8c9d6cf7b4bda1a12bb0,22,F,0,1,1,6,1,,,,,,,,,,,
4497,6b0461176f4a221c894f45a57d3dc34b38644122,17,F,0,3,3,0,1,,511.9,550.9,490.3,426.8,120,80,80,100,60,440
4498,f6eea6cfbd0ba82866c54e2329692c447cece05f,38,F,1,3,1,4,1,,407.5,389.3,366.4,378.2,40,40,60,40,0,180
4499,ef688cc47b443401a41b66026e1cf740151743da,19,F,0,3,1,1,1,,432.4,459.6,467.3,535.5,100,60,80,80,80,400
4500,74349040e2d167a0a227674c4eceb81842ac35a7,19,F,0,3,2,0,2,1,452.9,525.6,479.2,449.1,160,120,140,120,60,600
4501,cdf20cdd284d070e092b51412991cbe5eab9033e,20,M,0,3,1,2,1,,,,,,,,,,,
4502,5eadf491df8bea6c8d3377e54b69c2739a7e44c4,21,F,0,3,1,4,1,,430.6,555,554.1,425.1,120,120,140,120,140,640
4503,8fd05c03cdebc3fa8abdb3b18310669765afbf3f,22,M,0,2,1,5,1,,,,,,,,,,,
4504,705037b302c3fdea5eba8fe133bdbb40635ccb91,28,F,0,1,1,4,1,,,,,,,,,,,
4505,7d2bc55cb58c18e3ba5177fc2d7f829670ff3f2a,30,M,0,3,3,0,1,,,,,,,,,,,
4506,a3520a0f67bcbf9f77be89c8f5ddb1a840f1851f,21,F,0,4,1,2,1,,494.3,477.4,491.8,473.1,120,100,100,120,40,480
4507,e901ee7c34349b8f66e2db13d3b146eefab49274,24,F,1,3,1,7,1,,,,,,,,,,,
4508,ff0422c554a9e0f31d2b271384ff9d452fadff79,18,M,0,3,3,0,1,,430.1,506,517,430.9,120,80,80,100,80,460
4509,f5ae0d92e0aade9aad73b41771d55f11954f3bf9,15,M,0,3,3,0,1,,427.5,474.2,508.5,405.2,120,80,80,100,40,420
4510,9435033091c1e4b5b9c2d2b50c15ded23fec8346,18,F,0,1,2,0,2,1,,,,,,,,,,
4511,5a9287634044d540bc224a09a46e81ffa390a51f,17,M,0,3,2,0,2,1,399.1,470.8,467.3,496.3,120,120,100,120,60,520
4512,939adc6eeef69019fa869ade36d0252a92af5680,18,M,0,2,2,0,2,1,393.5,556.9,412.3,470.8,120,80,80,100,40,420
4513,4174ca0e998aa0d40aa41ece8bd8e2d1d6ea306d,21,M,0,2,1,2,1,,,,,,,,,,,
4514,ed6f486b519b6f53a490ed6faa53fa4193fd0833,25,F,0,3,1,5,1,,425.1,498.9,543,341.3,120,120,100,100,20,460
4515,7e633a3f802edfaf58204df797d24d68d54d09aa,17,M,0,3,2,0,3,1,594.8,666.9,674.5,628.8,160,160,160,160,100,740
4516,92d8e919abb4ab8b07cfe364d4206332e241a127,20,F,0,3,1,3,1,,426.2,512.7,578.6,465.9,180,200,200,200,180,960
4517,3fcd756a53d700b575221e282af93d90532ee79b,17,M,0,3,2,0,2,1,397.2,582.4,530.9,548.2,120,100,120,120,0,460
4518,37a061dbcdcf00e682ec70e6da788d37ba9632cb,16,M,0,1,3,0,1,,529,503.9,568.1,627.7,120,80,120,100,60,480
4519,786379ea0056a78d4616c6adb52858c5fff9c9bf,21,F,0,3,1,2,1,,466.8,535.6,538.6,474.5,160,120,120,120,40,560
4520,08203f2521785fb81d9eeeb93226bf0fe098cdcf,34,F,1,1,2,0,2,3,,,,,,,,,,
4521,b0ba7771c9363cadb53f315e4096864a6a35861c,21,M,0,3,1,4,1,,442,505.5,538.9,577.5,80,80,80,80,40,360
4522,4a8fb7604c77da2318aacd65705c96db8657d4fc,19,F,0,1,1,1,1,,,,,,,,,,,
4523,5f571e28cab334d41fc8507a375d51fd327632fc,20,M,0,3,1,1,1,,544.9,468.6,,,,,,,,
4524,a18e49c51196d983655cc8b5e3b0f47a76846c2e,54,M,1,3,1,10,1,,521.1,552.8,375.1,580.8,120,120,80,120,40,480
4525,f727c6f43d3b65715df070cd7b8ab9db6136757b,18,M,0,3,2,0,2,1,383.1,501,383.1,431.7,120,120,100,120,20,480
4526,040709eaa4dade63cf40c01934050e6b41d88bd8,22,M,,2,4,0,1,,,,,,,,,,,
4527,c879d135bc269e26873caf3d560e6562a96bb280,17,F,0,3,2,0,2,1,393.7,532.6,513.3,506.9,120,100,100,120,120,560
4528,2b5e7ffabe4b617bf82daee7e78a7c9e56cd0b2e,20,M,0,3,1,3,1,,500,523.7,414.9,502.6,80,60,80,80,100,400
4529,0e862aef77500771a6270f0572e69810ede34cdd,31,M,2,2,1,10,1,,,,,,,,,,,
4530,b003065a2ea3e1c271f2facc8c05225f30df0c82,22,M,0,1,1,4,1,,399.2,499,518.7,595.2,120,140,120,120,60,560
4531,9b5fd670b2236b0f706a52c4b2dca51649bf8cff,20,M,0,1,1,3,1,,417,489,478.5,556.1,160,120,140,160,160,740
4532,c87746a07193c841f33c7759a6bb902a92795688,18,F,0,3,1,1,1,,589.2,625.1,681.2,460.6,140,160,120,160,100,680
4533,ee5b93602fa1a808bf146f29b35169a2d83116f3,16,F,0,1,3,0,1,,477.5,628.7,536.4,530.3,120,100,120,120,100,560
4534,b9186b31fb76767b791d7ce225b75ac2d3556c3e,17,M,0,3,2,0,2,1,,,,,,,,,,
4535,26db364df294713555179fac3331e3bdb21b5833,18,F,0,1,1,1,1,,465.6,604,598.7,489.5,120,120,160,120,80,600
4536,756cf2948be428bbbd9ba6b7d7eee14306b115de,41,F,1,2,1,10,1,,,,,,,,,,,
4537,12f7e3f2da59bbb6d6e714e47455fca9b536b153,19,F,0,3,2,0,2,1,496.3,556,459.3,423.3,120,100,80,100,40,440
4538,d55c9b0eb9648c7330243c742c282ac67560543c,22,M,0,3,1,5,1,,438.7,509.9,549.5,477.7,120,120,120,120,60,540
4539,77e5ad28566ab4e3758ab94b50536010c751a848,18,M,0,3,2,0,2,1,425.9,541.5,526.4,442.9,120,100,100,120,80,520
4540,0f135ca82649ff8cb218e3a94f421aab51b33732,16,M,0,3,3,0,1,,455,508.9,387.1,418,120,120,100,100,40,480
4541,cc5946f78cbc17ff229b94b24543624582523640,18,M,0,3,2,0,2,1,536.6,619.2,478.2,381.4,80,100,80,60,100,420
4542,a18c92607a3c849146614a5eafcf4403c9eba100,14,F,0,3,3,0,1,,501.3,424.9,366.8,414.5,100,60,60,80,20,320
4543,fd9dd8a12247eb104cb93e9f97d172f1c1fd77a2,19,F,0,1,1,2,1,,556.5,662.7,596.6,697.7,160,160,120,160,120,720
4544,38babb2c2d796ebee390a11f86e5aefc26378b68,18,F,0,1,2,0,3,1,500.4,534.7,417,630.3,120,120,120,120,100,580
4545,79827b6287ef919a3045ada64581da68fd353158,28,F,0,2,1,7,1,,463.8,493.9,499.3,493.6,120,120,120,120,80,560
4546,0863b2eb8991c4b62db01386103711eec88464ef,18,F,0,1,1,1,1,,514.9,515.5,555.6,441.1,140,140,140,160,100,680
4547,2549f8537984d5dc1a5873eae20c88f06072c2ad,30,M,0,3,1,10,1,,471,622.9,540.7,606.7,120,120,140,140,80,600
4548,5cfb75e6f019821ec6066ef19cdb452f2d77d1ff,18,M,0,1,2,0,2,1,395.9,504.3,480.9,434.7,80,100,100,80,100,460
4549,99457a661f7705c36d8136ebb5c7bf08a548c32b,15,M,0,3,3,0,1,,520.6,526.6,560.2,509.2,120,140,140,120,80,600
4550,ff903fbedfaed848bfc06712d41a399aa3f7b08a,17,M,0,3,2,0,2,1,408.1,560,549.5,479.7,120,120,120,100,100,560
4551,bd401e364e06d15ebc09b7b3584178fc795d41ac,24,M,0,3,1,5,1,,414,505.6,,,,,,,,
4552,dddb3d737b67dc8652659952350344d884252170,29,F,0,3,1,10,1,,433.9,501.4,530,429.6,120,120,100,120,120,580
4553,f351488b1b0cfc9e90224f4401aff4ee271081b3,19,F,0,1,1,2,1,,413,581.4,546.7,532.9,140,160,160,160,60,680
4554,eef88730db9d8e2405f56402b11f89de9e70c2c9,17,F,0,3,2,0,2,1,391.4,401.6,390.9,379.2,120,100,80,100,40,440
4555,0f3eaa35cdb18b85938a3643777a6d7f8f953707,47,F,1,1,3,0,1,,,,,,,,,,,
4556,f9327a0a12753c354720f5181df6bba8c44d6340,19,F,0,1,1,2,1,,472.6,559.7,559.9,481.4,160,160,140,140,160,760
4557,78d8be51ebd77ef21519c4d649d04e65fc0356b4,27,M,0,3,1,7,1,,,,,,,,,,,
4558,e8f34fbba797a464aba6d78f1cbadad5723fd3f4,19,F,0,1,1,2,1,,448.2,557,511.7,511.8,120,100,80,120,40,460
4559,fb872206a8bea0c188e9e249033789c499c342de,16,F,0,3,3,0,1,,535.3,520.3,561.9,501,160,120,120,140,40,580
4560,33d4e31f7e4322dbde73271f12727216a5b4630f,17,F,0,3,2,0,2,1,437.5,540.1,525.6,547.3,120,140,120,120,100,600
4561,2591c87a3640082489c2cceb5532ff2093486184,17,F,0,1,2,0,3,1,458.6,495.9,500.4,566.7,100,100,120,80,80,480
4562,90842cfa843dd4419777c8cbca76e90be470ff15,19,M,0,3,1,2,1,,427,555.9,525.7,548.3,120,80,80,120,60,460
4563,06e991371a24f9c47295363f34ab269c0ee34751,24,M,0,1,4,0,1,,453.9,417.8,406.7,403.1,120,120,120,120,40,520
4564,e1b3bb39998dbc8d71831584cada5f97921ddfdc,19,F,0,3,1,3,1,,602.8,578.2,594.9,422.4,140,160,160,160,100,720
4565,9eaa35afce755aeef24faee5ec0e78612f52b56c,20,M,0,3,1,3,1,,806.4,709.5,712.2,895.5,180,160,140,180,80,740
4566,f9e660d68ce77f2c072dd9ef9733b6a7a97adb8a,19,M,0,3,1,3,1,,,,,,,,,,,
4567,3afe4b2df844880afb9ee320accccaa96f137ecd,21,M,2,1,1,4,1,,,,,,,,,,,
4568,0d470d3bba38be06ff6fe91994e90c4afae8cb63,19,F,0,1,1,1,1,,434.6,552.8,,,,,,,,
4569,a1009503c338410804794476c98d9dfeda6add0a,20,M,0,3,2,0,2,1,491.2,463,484.6,419.2,140,160,160,140,120,720
4570,4332720b8ba4bce10368fb0cbfa4fc2d73812c67,19,M,0,1,2,0,2,1,651.4,629.1,563.3,737.4,120,120,140,120,80,580
4571,ba786fb03c9f5cd1aa9555940f3688d1a647ad5c,17,M,0,3,3,0,1,,441.6,384.1,494.2,444.6,80,80,40,40,0,240
4572,651a9b611028e2bf2d8bd5996d0fc92c667adbfb,21,M,0,3,1,1,1,,453.2,523,523.5,454.1,100,80,80,80,40,380
4573,f0018f53ca44803dc6ffb1e553daac4a546579b1,16,M,0,1,3,0,1,,422.3,617.6,591,502.2,80,80,80,80,60,380
4574,0de02b5ab86dbbd5fd65241a7971ab9a2f8509fc,24,F,0,3,1,2,1,,,,,,,,,,,
4575,fbef232b529b21cda5f931bad5e95c348c5f75bf,17,F,0,4,2,0,2,1,415.5,545.5,533.7,520.1,160,120,120,120,80,600
4576,2f7a884b05a535b5c6245c50f618cb7e52a81d43,30,F,,3,1,10,1,,,,,,,,,,,
0,8ff79d4f3db2725afb9f6ee9895495ea957a717c,22,F,0,3,3,0,1,,,,,,,,,,,
1,3a829cba24dbda282050a837966144bfc9f2754f,19,F,0,1,1,1,1,,,,,,,,,,,
2,ad5565e5672015f295d9fbcd427280e195f47fdf,32,F,1,1,1,10,1,,660.8,677.9,658.3,698.2,160,160,160,160,140,780
3,095bcf6f748918626a37bbb0f3814c03c7a35882,24,F,0,3,4,0,1,,421.2,479.2,,,,,,,,
4,dfff2f38584665540ee2458ceae0eb0dd9ee39ac,20,F,0,1,1,2,1,,695.5,688.2,668.8,749.1,160,200,200,200,160,920
5,448877974f2d77baf257e8f0d1b16cc38c3f712d,53,M,1,2,2,0,2,3,431.1,605.5,578.6,421.7,100,100,120,120,80,520
6,af4197533113adb9df08855144a1dd7f39ad2d29,18,M,0,3,2,0,2,1,376.6,504.3,495.3,463.6,120,80,60,100,60,420
7,f18c627acb7dbc00120f7d868dee9e5833954f13,25,F,1,2,1,6,1,,,,,,,,,,,
8,45b5bfbaeeda7bcea3fe821c520d1fd918195bb7,25,M,,3,1,6,1,,463.1,530.2,498.4,446.2,120,100,80,100,40,440
9,3fed6da254729b7eb0ba10dc375b6befe4b3d2f0,19,M,0,2,4,0,1,,,,,,,,,,,
10,2e2b82672d86fc065663c8e2e70fab52cff6b592,17,F,0,3,3,0,1,,436.7,558.8,482.5,369.7,80,100,80,100,100,460
11,51ca3ada98c12d3b959f3c87f69a2204406e931e,20,F,0,3,1,2,1,,472.4,471.2,508,471.8,100,100,80,100,40,420
12,03a941c33f4b81720f123514ec48974892c84788,20,F,0,2,2,0,2,1,471.1,387.8,418.4,373.3,80,80,120,80,40,400
13,450af7b1164f85f3a20ae520364eee1158554e6b,29,M,,1,1,6,1,,,,,,,,,,,
14,fead84ea1795916efc99b788018ce708d38c9d45,18,F,0,1,2,0,2,1,476.7,479.8,408.5,449.8,120,140,100,120,80,560
15,12b12dbbe8cc9e5f608e892e8fe0b77139d8295e,23,M,0,3,4,0,1,,,,,,,,,,,
16,a1e25f415b7b668d46b23fd4b90bf25226f63f03,17,M,0,2,2,0,2,1,379.4,441,494.3,371.9,80,80,80,80,40,360
17,5eb1f6968dec7a00dce6ca701e1f70fc9f8d7c36,20,F,0,3,1,2,1,,472.5,607.1,574.8,463.4,120,160,120,120,80,600
18,6a60e00fcbf9fb29023556f539dda980c4c3f64c,23,M,1,3,2,0,2,3,471.7,613.6,519.5,446,140,120,100,100,100,560
19,91bd55c1db8c73655e79f610de76b1d1d89207ec,17,F,0,3,2,0,2,1,599.5,634.9,641.7,610.3,160,120,140,160,80,660
20,bebdad683ec3fb84a1a0c4ec41f584142039c784,22,M,0,1,1,3,1,,,,,,,,,,,
21,0efb6380d79053cd6977ec4f0662b47c99c35115,18,M,0,3,3,0,1,,477.1,550,,,,,,,,
22,2d43a8b4d92dea2a1e07285a6b2051b06fd13569,19,F,0,2,1,1,1,,541.3,609,587.2,611.2,160,120,120,140,120,660
23,d845823a273df66131f811d89cf2e7fc1ec06499,33,F,1,2,1,10,1,,,,,,,,,,,
24,0cc1e860448a921ca89c27a83a8a440c18d4180c,19,F,0,1,1,1,1,,391.4,390.5,558.2,348,120,100,80,100,60,460
25,9f3d4b779889afe409c5f1bb2ceea9dc5a42315a,18,M,0,3,1,1,1,,,,,,,,,,,
26,63229c261bd55bb6460aed9593b4c9365e00bdc9,19,F,0,1,1,2,1,,,,,,,,,,,
27,1aca2c92475d3537476e4b58782271a5714d59fc,18,M,0,2,2,0,2,1,,,,,,,,,,
28,1d102dfc4808d494d06e5b5b08c10945666a9e7e,18,F,0,3,2,0,2,1,415.1,476.3,442.3,429.9,120,80,80,100,60,440
29,40848e97dd607f1d49cb493dee70e0a2a4c46556,21,M,0,1,1,3,1,,389.9,454.4,512.2,525.6,100,80,80,80,40,380
30,3f4a36c3346ce2bb03c378711b1fb4ece91137fc,19,F,0,1,1,2,1,,435,572.1,564.9,365.5,120,120,100,120,140,600
31,ec8410681c23137f5ef897606ac88b4d7c3b8d49,22,F,0,1,1,1,1,,490,485.9,543.1,446.5,120,120,120,120,60,540
32,9077b0c1f0cf20d7986f54c343a86521d042d696,20,F,1,3,1,3,1,,,,,,,,,,,
33,f0860a484935eccd349299d05e199c7c87935a0d,27,F,1,3,1,9,1,,379,351.7,405.1,431.6,100,80,80,80,0,340
34,d83b8ef284bdd38232616924a08e0428e93e4806,48,F,0,2,1,10,1,,398,431.7,554.1,527,120,100,120,80,40,460
35,741253cada27d59c5f93e280b37c93107cac12b8,19,M,0,3,3,0,1,,,,,,,,,,,
36,48ed1fc72f5c8d02246f03b7db796c38e0e9356d,48,F,2,3,4,0,1,,,,,,,,,,,
37,7d152b84c1dd535d4c35bd92638fa70f1c655191,17,F,,2,2,0,2,1,412.9,392,461.5,400.5,120,120,120,40,80,480
38,74c552996e0055ea6642682b0e6bcd8a3b0e6df7,17,F,0,3,2,0,2,1,451.5,571,567.5,510.1,140,120,120,100,100,580
39,8ce50249b2df2426e952209649bddfd70a5c036f,29,F,,1,1,10,1,,536.8,665.7,627.7,683.1,120,100,100,120,80,520
40,213bea4ce15e2c05236e63e103e9d15e853764e9,19,F,0,3,1,2,1,,425.5,601.5,579.1,661.2,120,120,120,120,120,600
41,bdd080480b06fd4c7e7c77bd4c0de1353df628f1,31,F,0,3,3,0,1,,,,,,,,,,,
42,615fc6e47b8d2ec42f76602a35d53f0a2f475e00,18,F,0,3,1,1,1,,397.9,426.3,369.3,372.2,120,80,80,80,80,440
43,6dd43aa330f72c52957524c3a1061403225a20c1,20,F,,0,4,0,1,,434.6,490.3,488.2,486.7,120,60,40,80,20,320
44,559b113e4769b3b78d3f3a48eb365aac8bd5e470,17,F,0,1,2,0,3,1,590.6,616.1,630.7,585.7,160,200,180,200,200,940
45,14e37b171fe33a1e85fd85c2d6ca3397421995a3,26,M,0,2,1,3,1,,379.1,503,580.4,487.5,80,120,120,120,40,480
46,a422206081364b3c50e9d8eedf9c20ae3dd68a07,18,F,0,2,1,1,1,,476.8,549.3,509.5,509.2,0,0,0,0,0,0
47,91bfb96f0a0fc8f6e4d1f542d289ebcb259fbcc1,29,M,1,1,1,10,1,,585.7,591.1,559.8,727.9,120,140,120,120,80,580
48,c352d940218ebf91eab6cac91a74cd34f08d642d,17,F,0,3,2,0,2,1,592.4,619.9,529.4,596,180,160,160,180,200,880
49,3a531f315fe4207483f2126a1c8e7c1f45d3e5a8,46,M,1,1,1,8,1,,592,713.3,618.3,707,120,120,100,100,100,540
50,a2877d7729928c0a29373460103ade3849f62cd8,22,F,0,3,1,5,1,,431,599.9,566.6,361.3,160,140,140,160,160,760
51,b2fb332694e7bea42bb2fb1a72098f1cdef45040,17,M,0,1,2,0,2,1,405.6,597.1,562.9,575.7,120,120,100,120,60,520
