,NU_INSCRICAO,NU_NOTA_MT
1625,a181c0c7546bc7c4907131706417c491da1a52cd,566.2700665041292
1626,a3686e592fcfaebf248e5ca8da561a4d782628a4,578.2990050029415
1627,b0f54de8605b95594f5079f8e93b398af2f52672,562.819383944354
1628,77573ac0beae4de1eecd7e4ee31cb7ac0e517a62,414.6573909250155
1629,fc1f02a34be2f3228d7db83a4b426303e4ac55d9,425.2545765517658
1631,5a74fe1978357687517961c52b82afca941dce50,603.4653067025057
1633,2610ff8773cfa165eefd2ca5a29bcb5542d8c72a,479.4186700905716
1634,186f0e871262e3c34f65f1e4e2ae5d56f6c88fa7,455.749537715717
1636,03d53fc3a9770da7b0844e78e47a52e798c04ce8,493.74661000243225
1637,f41128cb1056d63399675c16c8286d7210150017,444.0542016229634
1638,d2f05e8ae57d1364d32809b7d713e04fa63de853,423.84165980927526
1639,b96efbc24ac4066ae3936c2ddafe78ed418871e9,405.9702162015149
1642,abae954c927448239a5e6436078f418a979b0aad,516.2275127707857
1643,5b4829988c8d90c7c5245a0137eef128c18d8102,495.14491015801127
1644,756688c3fedf01c54dea31e8409a94b7a3c04694,511.0026423607993
1647,ace6be51908a3fe879847f98f5174cea72a01cdf,400.0470413507852
1648,e88db80e80a0b432135c243486ae3edf9d8b16db,484.88263049310007
1650,082c3d2ba280f6190e82793d850c788800c0e9ae,589.1201357686908
1651,8524fd62bdb022c65d047b3ac586b5c17e34953f,554.5623175545817
1656,3fe9446652f81c99b93ef1bf102f1022e5439fc8,471.8997445387649
1658,14ce0c624edc795fae639018735ade1be0211e59,452.85141404188545
1659,549788486cf78528c47ede31d8526421baf3295a,413.7172226582574
1660,9bed94403b260ef0410b3f7f5732d16d7e6d215f,577.0266230303275
1661,85fbd5d12e7a1c7fdba81bb79484c7ed02cbe52f,459.9017286220407
1662,6c517b7d64cde5d41ae87592cb14dd2fe3168465,472.2686918011442
1663,5d65fb52accaa2ca11b591301d82fdf6ffe7d6db,531.1207153641726
1665,a9249aa7951ddea050cc01b89a12ee5db95f38f1,485.47580487596287
1666,d1a429f4e4f169ecd88f052ea64c5ee6ca0349b1,391.5783229703999
1668,000d12a79ec47849650d1b3253771ceac2386a24,491.3450393601454
1671,50af85c0e1364b91cdcb1651a01a022ac37142e9,406.67484958771604
1673,c6725f9c8ca6ff205288b39bd9980c9116607361,384.91931524614233
1674,d42bc2942d9fa885151569ba45e2baf7ab81943c,434.9592077400819
1675,2eff9bef531ee4cfee4b05b324b0fa6dcef4e7af,439.09086165114735
1676,914f4ce9bd51ebabb9bb49c20bd9dc0eebced394,497.5346486814425
1679,b263fb8d3ef5b2d16b93e6b6e063eb46ef9fd21b,440.8068071609991
1680,5b1b4d4a9733a6cdf0110c7914355e64b2fae144,491.2758889372292
1681,22b66aad9fce2e642b0daf373bab9329d8433e00,500.5714724925806
1684,6d6bb144e6928e23299cb0eb7a74b64ec1db53c4,470.3914639410531
1686,1a430bd149b0943e380c2a9ccfa95e0bc741df3d,491.72155224542917
1688,03e6acb3a98cc51d6e56058043e291621582d9ab,442.0868493261547
1689,b76cf03d2dcc5fc1a43daa9a27ebb2ebce26a9d0,468.6245198584385
1691,015967617bb96a4bc84e4260886c823440005e70,492.3408383020402
1693,647ebe14005592face7077d248e95dc47d912b2a,424.8991535859948
1694,42d8dd907f98ffa9885c35b3bc70a1f3fba5dd2a,598.6360487476776
1695,ebcbc09552a7ba9a6e016861a635873387062ee9,487.80712658586845
1696,27e16393da6359424708a050f66c875419a1fb31,416.4618518425224
1697,ee802970bc71823875a11b790d98a34c6601e35f,465.72915260460843
1700,e57ec4bf52b9347ed3be6dad59ffd8f99d58072a,443.1734692993846
1701,e5a719da84b172bade27c1f61389cc74460cc4da,506.49973144615535
1702,10208b09bb9aac5776f0092d08807b4a93150d0d,421.9812626978672
1703,4fe9b8abaf99cc5485fd9a196235166fbac553b6,440.6874000694865
1704,7d12a3dcba309255f5e841bd9ed885f2195466bb,464.92176364745046
1705,1d99cb01ecdaad2f21bb9538a57ac91823744125,545.9467993414266
1707,dfc8df62be48b4b815e6fd18a3d9823259c35858,429.64824379466944
1708,9f9a7c80e345d490250c4849330b45383a86f144,568.0355360110444
1709,830a84bcfe5c2926f032e0cf1fe35e5578136c12,479.6142852839154
1710,01a08f233725c5ded68d4802becc4d774d532994,592.3354595315008
1712,62c9f4cb338279f3e3dc6ac37bdee82ce0505750,437.348532274352
1714,7d778b7515045a7727f184e072593b861a5cdd3b,425.1653517852375
1715,8cf0dbe4fcea48903eeb1d91c676ee60c4bcf51b,452.3721753474169
1716,9ae4da56a8db81af0caf990ae6fdb45e58601fb4,396.4951707929582
1717,0316f67e6e3ba4412fcc20519793e2e80ad234b1,434.7018046206447
1718,7445f90d807cb216b27ef662dcda107e59ef9ef4,459.8735941297282
1719,7d5816ced6de8b7762dceb869f14673dfa0665e1,502.9355965657321
1720,6830fd333d1fad4de7b3e17bb0be381413a4f55d,404.6535702336414
1721,5107a030c384be7852cc120d7e509e46680b942f,552.7721568721342
1722,8f71bd9e927f9eb966b110496452521a980cc991,535.2978220385361
1724,f023a967d599c0b13c9668b23c15d0150edad2dd,522.8241632826068
1725,1933703dbe039b2c6ae49bbe3faabf5ca31f4d79,461.143513399009
1726,a18d0f68426b0e4dea7f437a3eab477b1e0be1a0,513.6792930630996
1727,dc92aaa76343666c1ec20cc41c875e864e2d6ad4,472.3925499441864
1728,67e4d2195af1d4908c534532a337a853f0b3eba5,655.1685702759069
1730,1d54cca6dd5469a3d8096674fbfd706fba17d465,384.52959186108103
1731,837285635890d35f81a26bc0c0febd72eaf0795f,554.6726000283664
1733,c7bdce315a393a36f6564cf267a2fb1784cb67a6,433.56711295254826
1734,be725ab1c9a7ebcb64ca2208556f135c601c0795,461.48227941179726
1736,a3c5a105c7a5a09abdd71798ff0aa3fb9230bd5d,482.19022489960565
1737,79aa7cbe62675b628e65ca0e42ef14e4bcd254e4,447.2414116118356
1738,6939ee2ff992ac6b7443a9cff18f25eeafe6b67a,567.2406814781476
1739,6cb6d0fb483677807fa4709359282dda53262fe4,379.07413664403316
1740,91063e48f730917c0d9db5e5268073e1fc0ef9c1,576.5097608166061
1741,9c918fd6377dddb0271432f900f514e52f81cd5b,558.6182292248877
1742,cdc98a05234e974ca0909162e91edd4f9bd6fbeb,390.71354412238475
1744,bdc86b3f02e4ea6f4e90f2a9b383caa5455c8ac5,552.0663155002765
1745,412fa38ea36b5152ec84b7c7a020032457f3150b,426.9290810470174
1747,d5895469abcad00eb7d0f105337d5533e361e974,431.7933448037918
1749,2cbf4f5a96fb7d8a65195e1d1814f570a1a00cc6,428.42070749943514
1751,5fe14677f2d5ef12633fdfed5ea1c9cee1a6ddac,424.6519857252809
1752,cf629245725023868700f1a68cca06d9f7098dfd,422.8302319169894
1753,31e023624cb43e5ebb66cbd6339598bd05c3887b,438.9213492343854
1754,a8535ee418f45e5a0ab8e267307b78bdcb43ca1a,468.1755287371283
1755,d30b679ffca5529a1dc7444a7b3852fa6d3c1401,400.3605578805858
1756,b1cf35d19533e7ba0e50791368bb5ab2972bc81e,550.6677017925713
1759,6ffad4a5c8cee2ccedcbd5f58dab539058ee1c92,511.3403441307313
1760,b75b5d8968fc9fbe0150535f12e2415704e786ab,475.12415329113264
1761,fc129f6792f5f0d1b00f717092200f8b79ac08b8,519.885497193427
1762,61591e4809bbfebc15f6520e549334e1fc6e0d13,500.8315808341273
1764,f6ab21c4f68401fe4558a3a48bd2771f24fa9642,478.6365323349372
1765,c0ed7fb489c2db6ccadf133c91ccdd3983e2a7e8,445.3783738836536
1766,c5895aab03f78d4b0c551da300b346e7ede75657,466.7720107493554
1772,d27c9db60d09e5a5613768c6fc86e004791982c9,588.6213191421754
1773,c363bec718e45cd6bf8cba599cc3990d77f95c22,744.3477571216345
1774,50a0e7183e16dff0f02b57b87cab72d20733eb95,461.2726611297571
1775,50b5ce6daae798b2a20bdfb1b7ae714193948e62,424.0060420713294
1776,580169d1f82af2f7df48bdb202bc29b4de0827c2,484.8180341981143
1778,dca3ec92b9e43385e29721fc0d1055477650c917,479.76458046257244
1779,6c7f3ec08e0402c3670f56a9b8ce619c39010560,546.6599879841207
1780,1513ad16109a8979d1ddc02c5cfd58dfcc683b9b,441.64875431900435
1781,5fc3957e5a6c497578d3bb27f5f375f50b2c55f0,506.894310193219
1782,aec2c57d63fe56cfac41950ca4c934cc3759390f,482.31920401864755
1783,f2f663aeb034de09a91210779cdbc4c612285ec3,551.7877256646563
1784,5f93400386d57b6db8c6a61f200ca9aa6b6c831c,542.6031428487516
1785,a62682d38e5fdcde960762f9a939f5a6af89c8e3,413.6063362696976
1786,6bfaa9604ff9a85222311c1218fa25770202f6ce,441.27446033993965
1787,baf4a7108d45405b3534a38d5429d88941445dac,662.5279868806342
1788,b2b3409307137dbb8208e071880baaeab7ec17e0,543.439875940742
1789,78dd4bb66bba39f81056c5c3575ea3f598e85e08,489.0342001463655
1790,bd328531283255d75aed0e5d52211ad1eb67246a,444.43369445298276
1791,8003642991caa3741b8b8214fa7cca6c1820db86,430.28616460694116
1792,8e4ba04b76a718603efb41284d8b1db4600bbceb,392.3030517615215
1793,17e826209db27c2e13c1b42364afb66391c3db1e,447.3185927145065
1794,fad802fa30b02c02621a21979e3f570baf740f47,523.9577643507718
1795,85b310c475c909288c20c88878aebd61e06e642d,449.33741882173894
1796,47a9b7e5ce0334e224ba751013cb77accc89dd5c,462.33860526817335
1797,1de131f79011c4ed27f5f68fe2ad206d39454982,471.101390788753
1799,a53adad378d7d969968a98adb888aed6ab7fd7ed,517.4353115009957
1801,1a242be3387cf3bd1c90a62db737b14079c2823e,460.61558155413763
1802,df98e83472e030a418ae07c349445690a3ed0e30,473.7282607516856
1804,86e731066e351670ae094b59499e413dbfb404c3,471.69074765352406
1806,85635f7bc28c2a6cef26da5a20bf1c80ccc4f9b5,625.2527908696773
1807,8a71293765196e4ffdb21725bd389f75444e8170,513.2481559379772
1808,48f0087a3b025969acdf9e28c651f04a3ca09692,446.1218961218402
1809,aab81fc17850ec76ffb65aa8792a1e69fa99e183,446.4143501300127
1811,e1a2fa92a4bf0ea2c2f658da9ef93a64b2343a98,449.93772858087453
1813,6c860c84d8a790be80fe0e8c6dd440015db115d4,469.2824908827033
1814,724853d5dda1997b6d26922d3a1e33c99fd64535,448.43931108435453
1815,faa4a182b09cc7f407f65f909a43cb343da70888,452.46333517001364
1817,4decd3fc04eefeca56eb4dd2f7b88e755b3d7bdc,415.5544998440995
1819,7554a17cb5fe0ee2acae424d6194396cb033cbca,451.76945563285244
1821,741207dbac179e78eca28c705ef42e71f97b9a8a,493.6575478886614
1822,b3745024b7fa89bbf4e246f75fcb23e1f42c16fb,634.5762526321532
1827,8684787d41f09ef1edbc107fb842d639885683d0,415.162733329247
1829,a676b8e3dd80f852ba847370fe26c1fd7cb6ba62,551.4781026451286
1830,a885c6414c26d4d629e03aed0474afc2f7c65290,494.82837869827745
1831,f49f22bbb86d432834998272529a13f15c6730dc,519.2197306003146
1832,d544326f8af83fa4069d6d56482b05b23a30fd1d,525.4483037480846
1833,04da8607bc8818c7326abd5c0db036d35caf9b2b,401.87771010565825
1834,135edbe9a301953a3bd1014bd2e4dc84c591356f,400.18151685544126
1836,49dd19ce61d644f1d822e223f692fd26203d288a,515.4737778724594
1837,e6375694613198f8db0720d7a8a04d8263116116,692.7331944122578
1838,061ff1e6d897f2f8dc6cfabe7353a534b9394b9d,460.181320326865
1839,4723ae34d56d7f758594c7c0c60bbfe2bbcd46d0,420.5995244415185
1840,535636c1160aa647a3d7e68572558f530b844417,517.4164547265616
1841,50e427449649dcf6ebe936aa3025313caf572fba,624.3783594718358
1842,90dfb713cc19fb1ca6bc6e088986965037e1933a,500.9475755401684
1843,4b2b45e63a9d63a5f26ce7d20bbe3fbaed537633,581.3773489502721
1846,9463701727df93d2f445459b071768a54f6ad9ad,411.3254594553645
1849,a90bce36511499b7fa139474cefee24febb8c257,411.2555996860363
1850,8298e89f71c60462bb6195411609712279447164,462.33338476142234
1851,515ac06f939efc95ad2d977642d02dfbd4f3d7b8,580.7171081861884
1852,48197c6d454dc6baa5cd06dd2ad76595b250805e,430.78646447413865
1857,e29ee102b715ad1ebfacf8283252e05b1ebb9b77,427.95684417216336
1858,a35a0f18027b28b8bb8c084b6b90feaad9199790,439.2820656852676
1859,b7109998b806bd3870c7c31ae1629d38a87f0ed6,581.7104702433833
1862,2906a09bb43da5e4eda2de256e3a34e066ca095e,574.3340586426032
1863,fd79f04bf92c6270f1035be4c92959aa08fef4f3,472.52066696033245
1864,ab73810bdc3e819c4bcea28103c55ac80ea30c03,477.91528595437984
1865,a4836905c06f98462930a1697c72d4be5e87ae8b,609.4936709910163
1866,cb448066ba19c1f7cbc22d4311fee7ae702424a7,520.8823624763587
1868,9de009d0670ccb1c6a21327cf63a068faed2c0b9,417.9648220976637
1871,bc418bac28a39cf5cd1fcfcdb8d602bafe8afa59,446.52166201098623
1872,da7885599ac3e75dc61291a5b5cbfd3052e031b3,462.0741167270166
1873,05805ad5d00b5629bd5ef803a4131ebe106108fb,552.1326579706113
1874,542e93cb0b06bdfcded806a4d6685105ff152cbb,472.25724271394887
1875,11c8a63f14d5f0186240eac53bc379837a3f779b,450.2606736628529
1876,b68d3f91478cfca8343e864a1f75e66d845d73bf,415.77805195877346
1877,b03903c9474730a56a341ae98dcf0b542b5554fa,436.9332173142443
1878,063dd8048c113c011a149c9d954fa3536fa72a28,432.93073457002777
1879,80ebcab6d61c93a33737d445d07dca3e0c9dd17d,454.639474209805
1880,52b854afb52256da49125f35c7592f9c44e39e04,452.30565468893496
1881,a13f88a8dd456a4d70d23616d00c436fd8496d5a,550.9560156325654
1883,6652bbcd35ffb469ade112ab6699180f1f75c3b1,515.4635111435852
1884,1ebcab2ab74926bbad5abdbdb6704fe436735539,483.57836243230383
1885,4a2c33c7b834f6d028a554d0e117441e036c3e08,453.1712821514388
1888,ff66c579488371b92cf83705b37228455ecd7d77,515.4238018711812
1889,b3a8c2bdbe1ed70afb184869227878e1d88a3b9e,407.2614394214841
1891,a361501d95aa685fac08b24c84d967dc7f1b19f3,439.56612807532883
1892,4454433a9e3b8271e0f3e2c10cb45366bbe8e24f,463.1978934731596
1893,9c7a6ed4833a637c7a2a3b2189f12974bbcc320c,412.72181380551626
1894,2f7ef63e51d6063d9df50b4ee8e69397996571bf,471.9583579484001
1895,75325ae04f42fc9c6840bbe1c1fe8277641b90d5,606.9619989857364
1896,1a3f885c6bc5f04e7b1368dedc9af938f08eff61,527.1174353141757
1897,c825a533c22276cc002a5307773b6a7d65b0b299,435.7468639979265
1898,6f3c39ad7d70a21397b82f781d22b15c0eb19756,461.9663211769018
1899,bba2abb7a33f501d3b8326d9a69737bd02ab327c,402.207598210044
1900,a21aeeee268e65e87da6a9c7374da2e00c1c9e75,483.53243336895497
1901,48d5c5f24f19bd1d66c0b3d65dc2793d7bbadac9,498.6101743865845
1902,0183cc20201ec4f5d02a06b45d4b8039c345a226,563.5327590753535
1903,2fcce2b000bb95dbad100d6df09434ddbf309aa5,426.29053719021704
1905,34157a39027b58311f318743e4e81254e29f9cce,430.68172282221605
1906,6d41a385fc1d420b929a7cd7c19be02266c97842,560.9870270174891
1907,043e17dd613f36021a033a8482acdd46c88b4d07,477.79256803933947
1908,850780e64534861d103ca528d9f83d2efd6e5340,573.1296341771307
1909,a6f4db664624af37f3d8b6a1d5014df41ddc8e51,423.11415602717625
1911,11296d3eea5c027bb6fe0811c46942a40c33fe93,498.4773000530714
1912,357f19bd5cb66a76bd6dcfdab76c74aad67dbc51,512.5533756838557
1913,3755a5ec829fa0547656bda8ad7e14aff33c96c0,465.3189531299221
1914,0b7c51f09e4837cadd08d8512913ba7f52010a5e,485.90409150307386
1915,5918112257b870c6a42121ac46ba4204102e75ff,421.0220534736607
1916,eeaf1b97a497f1601f38342896b287a55b92267b,341.9107410877998
1917,e8a0cedbaebb2dd19dd21ed97dbc2379c4b7d13b,393.78450269240193
1919,bb88ac36b666abc27de374d89bc8c931c62a4f6a,460.00050871759174
1920,6aa29d2b50d16a4146a1a1b2093d193e8bfd02bd,635.2274223827153
1921,fb025ab7883b591f57c6a8456d85863c698828db,443.17858490872965
1923,e46edb76447ae79b130d5ec0d9d3ed934e028e53,429.50340866826315
1924,db3f63a8488a1f5d4f90a2c4008c5063b2fcce78,426.42459771890236
1925,893e8d11c1a9948d670bbda48f19746f1fcf0dbf,396.94423707968247
1927,e2456e51273031388852cec951d331cecc4dc26b,418.88009913645607
1928,44fa30cce6ecc4b9314ec5768b0b371c9717e407,411.58748477946284
1929,315142df8a45d85b5fcf0f8d54acb0f426f29660,428.8333435832472
1933,4e78bb4060d2a5144782ebf3d740ee6d1af849ef,532.3021791719714
1934,7432783cd671da82c33d425bce33214eaba6bd10,436.9302574535862
1935,41c4c06a30e156dcb154c8384b41eeeb78dd5bdd,449.7060028818148
1936,33c7a36dfa2e02a8de05012f9f21e339ab4c115d,493.5458325775311
1937,1356f08e2a9640756510347515ee56b39a3da104,433.56427475892696
1938,07138a42aef5e92c83425c0d6801c8f0d42f598f,479.1324980454607
1940,87c1317ba598b7961ab358f4e957165be8a8ed0b,485.14964998956884
1942,964e5231f3726b65b2ee6be9dab3ab4d7fd67999,465.7827534732552
1943,15d811e8440d558502b346d45cf65d3ddf47daa8,467.56602526654325
1944,7e04ea623d05274165ac80eddae98d956cd1483f,610.7291030404972
1946,e276cc10b4c84f46f8b0119423decfd6e877be51,381.23742950285146
1949,2f7e817e25384d7a7bf8b9672eee9185745f65d6,469.07225178600794
1950,97086b1dd587a233ff52fe4dd6df8168f6a1df04,478.82632525403557
1951,b08e7791ed1e566d577bc75822b967ae97f0ab4b,470.0675994740737
1953,17ec16b618d825d0f5ea6dcd84ba567623bd248e,451.7112525313583
1956,8b3c1a320a77bd3a7a75e29409d33b37ab57eaec,484.0565758635321
1958,b74fa1d7ed3e8cc0c74aae5393a0dcbeaccd18bb,492.83954593049714
1959,49b50ba282dbe5d3312b9379ba39324845136eda,377.60240421450845
1960,5c8590465b6b709e3334bdf9046a33cfecd34efa,575.6090907046818
1962,ea819d508eb30c20e1f4d14927da1cb92926ea1f,416.6824862620339
1964,edbd98c2275dc5ea15a988e19993c9363766ccad,463.4113023663069
1966,293dcd461cf559d6da43345ed4e10687095fb4fe,498.5290185215895
1967,6ddd8720a52f8f31bf281c525a98fcb25e6cf222,582.8316240406544
1968,2f92fa475182d8418649848e4f603a439dc583c0,458.2449133803712
1970,0e792987cf41785d8d3e5b2b754c634a6e5800e1,538.3299173680452
1971,4c11c516633f6fdd0c2138a9a3dd310aceaf5be4,516.4121845724867
1972,0dac68d7406eca065e8515480379bf65818031dd,401.3447418217631
1973,67121be59138cf000d003ed70a9c169f9bc15e08,469.4149777523127
1974,36a1214512b2ad455d7b9a7ece6dbcce28185e76,393.32786795782533
1975,2b8696ff8d33d1257333610bf975b0367554be11,433.0179839653324
1977,f628538545fab53155fe16f7a4fa75277765538b,425.7224227504445
1978,877d211218ebeeb5e8a374f9d8da398fe323ac88,574.9327812848368
1981,ef9f10200de37256fb27f9c2014b5057a02ccce7,544.6444924679738
1982,7d247b0fb405158b5a44713ee2166dbf000cddde,462.19381958579726
1983,01b0c0b024ac178a6b7e784a3ee166967c83f01d,507.2024227563438
1984,fa71ae7cc3f0bf508e7a190c36e34daf16eec0c8,483.60266468222994
1986,3e9cc60abea677591933756fc9a5ee43f0f2b7c9,551.8561848914068
1987,e344b143564758967850014da3f4ef10f3c63dec,464.0994581717702
1989,78cd968305b0b7579add36ca359e4fa6fc32f6b9,521.3460621481909
1990,c9c270cd1b621f1cd2749be502132f28e11c9cea,429.4162855737384
1992,00bce7ff86ba11e2b851d17b6646cf3ea02a04e1,428.57718332381864
1993,80940a79e756cc90a486b4801526cc715ec0a6ab,447.99693661681073
1994,0ef024865d8e8afda0c43a4d1784f307b701d0e2,429.02587112213615
1995,5bb422a127eec8ca811fccc01a5260807274f40c,558.2368834325939
1996,b37c638584dca4b6af8a41eaa8390d8544f9f7b0,455.7493048184267
1997,3229342a8196ec80303288395a5f6b48ccd6d5e6,431.51006110523326
1998,656a22b299801bd1c20a74f7d846b57826903608,514.6559471678644
1999,3f6bffc2e685bafa4c87efd3d7f8995697f62cfa,438.0628313872347
2001,583c4ecc7f6e4316dc767245108352e85707f3c7,361.445932332311
2002,15088536b4ea54b0c882a0a16c4b895f081ccc4c,419.1206281961741
2003,c2a3b1e616990b4bd16e87371ac213138c6cf4b5,466.8071315007166
2005,be1cfe6414df2d7b24aa1a0de44d9422ae1d3707,430.81760530484746
2006,2d1ccf347b31d4d3f54b9d124f257c49b58b6914,357.5812657332657
2007,c8b1b80912f4ccbaf5afd458746443f62872b718,616.9765510065191
2008,dc77d1b26de578150ed1ef27bc5f02b3ea978fab,484.0987488142099
2009,d2e57b39e57df37531b476f28bb208d5865c2d59,496.8018394074127
2010,8cd491c404f38b497dbe21604600614e3ae67cc1,413.8101473428886
2011,772ef9308fd8352cf5d293dc942fe1eae06b201b,530.1304990027543
2013,05924b5abb887feb9f92e1be8816edcdcbb7c0ed,397.7854393466191
2014,54c7718ad7db29bcb6b9e4794f4c75ecf03f077a,480.5061064737216
2016,1bd11a80b10302f02376d8b755ca5a296eea87ac,694.0840220303538
2017,b7cd06881323be20dd9ec9bc192a27663af06c3f,461.3613776663433
2019,8188ffa78cb6f6ef245a08e8da0e07e1f5220ead,481.748142818134
2020,aa2043e4cc00746120a48a5a273be4d1c64546ff,511.9696099030929
2022,4ea4f25a8d880bc41dc2ac3f02d07350bdc08387,534.3157638724257
2023,b8b5e0fc1b8ec5cbe78122472cbe1c8f7981412c,467.3975888801302
2025,b9f75b1f9bf32aa441f92fd5855f2b0013596e36,423.3937778876145
2026,240f9098aa7b4364fa5b87613403cf504dd24bad,451.8037386363429
2027,0632bc5da404150b81278e4e284a82a8b4c0c702,496.302750727624
2030,c3a3b3565df6d1d9e3d8fb873fdae8a1854ab48c,428.22928081494973
2031,cd53e89ae89e73ec15a7670738eb8d883f8f5f9f,424.66896523787574
2032,42912f0e7b1297d886daa4a11c6d6283c7b69456,466.2520916579016
2034,0156e5809532a392cc364b1a8f47a19f565f2e7f,411.67175277821116
2035,6a60411754fadd5f8bf38c2e7039badb1b8b909e,448.9442437757704
2036,1fb4667873a6542430603ef4003a011b4d6ffd5f,535.2305968460273
2038,b2a64c6ea147ee35526240f69741d7273bbf44c9,413.18023475780967
2040,4b45f00ac8b41f50691ab59854f280d3e38e3560,518.5309476528425
2044,db147681276771ab1730ce5738aa15d1a6b69aa3,396.09588032844937
2046,b1101fcfcb36d56c4659e8108d237449cc46cf4b,484.54903528607304
2047,7b0ea6672546b52c7d5cc97c10ad61c88f06a6cb,425.3761482515148
2048,8e8f49fcf2282dc438f26b828dcdfda95714ff30,446.6714183556225
2049,c961c1d7a08d15f217626e273fdf2785d48e9c8d,428.8415990713295
2050,ed815cb5a5ba04f4ec7d3c209b659d47790fa497,628.0835440701304
2051,109a57e6dcbeef5ab2b118a8cad102b4df38fb64,464.0021415693675
2052,5a942e0a05e2aae46bb26ab864356a3f4d81dfeb,438.1754766443415
2053,42bfdf3ee1eaee7712424f0379a169b0af690487,547.1940712311572
2055,1214f7043ae7996e72754ef11dd22d1093844390,569.8201049892344
2056,1a61221eacf6d73d546249c7e12df7f16847ae57,530.3822298680059
2057,c4eb327e6618f5c7126ffce95fd7a346ed95606f,448.40101153901867
2059,63f15c8fa99c6e6764ea04ee9c70fe35a9d294cc,564.4879826168763
2060,4151ac5bfe7e1e0d813dcec7284aac4d5daf33d8,567.8771858637366
2062,a73122b734f7f3a746ff961cdd76add3d521e9d8,386.12839437365255
2064,791e76ca6ffdd38333d70c62c31ea720477443c6,410.97446874355313
2066,53384c42f884deb82fa1670340c5a46fcfe74d08,391.25328222542873
2067,f6a9fef0f0923c9d4b12621ee58484f2ab0e838f,465.30551792073425
2068,aaf3ee1663ecf5d74b80fdf713f6160223eb5fae,519.2460954583521
2070,59155ec92064c5ebc0ccc70601752dad3982d88e,423.8815755128052
2071,a0ba868c06921499cd928540fec06fb0f79c5e7f,562.0269559315874
2073,512ebac53c44f295ccf882af8aa394857580255a,512.2968371337524
2074,0d992b4eaa0544aad44da35a0bed60bebece9cf3,389.4779295605936
2075,a972a0c709ad2e61b06bc0c5fbfa87960aa2168d,456.6783059875993
2076,6f54f756762aa9ef11bf8e978d2dfbb221d39180,525.3331282891281
2078,04cee919aca47437d8afb2b0bc41ea3df425efa9,523.7550969278199
2079,ce33df73ac80f4a2f95175c860fca19febb3105e,544.617206375159
2080,0d3539779b49bd6bdc599b4362150a14f1d7c70a,481.0409192640508
2081,d2a533ed33aaf874e264a9eed9c1ba3253520f0c,412.0869172958891
2082,adfd7dc9af2d9e8af93d7ac17b4a40c59aeb08b0,449.63866572724504
2083,7cb0a304e2cc2da5018ba1c27b8b56edc5e55c71,422.7324302252282
2084,2115290fb8b1c9fc160b6e549f85a153b0a692c8,585.5079725842576
2085,5804507bbbf1c73c3d82e9167b8f3b5e60303be4,452.1588569461757
2086,0aeda4fe9e875953e289c7862e8bdf93748498fe,459.76997215758666
2087,51b1b9aca6f63e2c72e54d309235c8429c274bec,429.2461773097456
2088,4089a98e266250b15642d601e7a5a61a989d50f9,494.62032421109484
