,NU_INSCRICAO,NU_NOTA_MT
1574,564ef83dedb5fc55f4d18dadc833a59be5b66b93,421.90527960632363
1577,6eb99d9fcf3725c82dd85000687fea5c87ba5603,528.1605191001267
1578,40b19d0d687b11c151e2e52a1c45cdc228367248,429.86122397211705
1579,306994c5a4709fc9524805e27a94b0af37b710d6,450.0670165678855
1580,05f29cbe52e4638f8522b4cf7156451be52f820f,524.6394737973051
1581,fd07d9a0ce6516e599c6aa77812d11b2e9a74d88,520.6666644417701
1582,70a2ee9298bd2f3c3285b6cc90acdec0a552af62,507.23479014880303
1585,8a2887db89c942c5db855014d17f83d72a42d1da,430.79839099109245
1586,50fefecf2b22217f20e38de53a9d373f2e6fb479,477.3232071476655
1587,806c930bc010bd0594fb1988bad5371989cbf48c,412.1720207852632
1588,cad6cd0d6f3da18f67700ed1cc192a204e47a9b3,470.6525376182096
1589,9341d194ee48dc4c7824ebfb75f75b3d46ec23ae,480.9292650823204
1590,68714d974b0744f451c5ebc8fd4d8098f6eec52f,440.4885067347894
1591,014ea6d95ae315c024af366feda8ad406bf24711,523.7302113296048
1592,2ace1dee1b009246306a32a49ef67dc885559d05,537.7754567130396
1593,47e8256128b8451f996f90e19fef736fc88f674d,600.8008558984125
1594,5bd64029979188029b354f74a3615c3e3ae51773,516.9764897444481
1595,614a6af307a7a6f7c34e7f84970a86b22158c831,449.6445388563655
1597,52e63792b8830a6145aa22af560859087b89ec3b,434.2677237202452
1598,89a327243b1ccbf4bd9c83966951c9c3b334539a,482.53801309984516
1600,b75727e7f8339da2534837df6a3b87cd893a3d64,424.37941802547516
1603,6c998fe9d20676974cfbba5238729817364b81ff,435.5663150123378
1604,3f3b28575c4adf02995f473f9fc96af185ea0ba3,389.9617114241069
1607,5a9807c656339abe3e250fa7a6da78a597db03c2,493.81612688910803
1608,fbfbea6fd499c91e414273325f39473a8660d3cb,481.69338255904154
1609,8f5c721a8efdf18ad7178a4c7543115f4fdfc4f2,414.1492484617593
1610,e39ee7214eb0de339889086bbcc3fb9c27635e88,402.7014765796244
1611,f2c02571ccffbc71ed989ca6e81ce0a866aca9e6,484.2314826118942
1612,6a48260a4426d3440055e722abdf3904f72dbe71,441.0929555486636
1613,6d4020e289006dd2b3882a9535f648cc7733654b,604.8819494137415
1614,6959680884f838fa666cef4dcaf6f38c68015a75,453.6271270775343
1615,f10048cb12482c95e2bff728bb8b092c6de58185,484.8092813181309
1617,c38df26822878ec8aec4e990a7dce9fbe3b31c15,484.90068214682395
1618,82918decf898ff34c3fb8f74dcc741d89f2e887a,430.7021802450223
1619,0950ced524718e7354726002cce923bfd5768972,460.69414892969183
1620,eb844fe5f340bd85246c14507ec44d11a5ad1b3a,492.3485628681986
1621,915381e62e7a246910a872eb342807407e71317a,554.700938460617
1622,774ac976cedb112ac8fb15af96fda500a5f027c1,450.10708589122027
1623,339c2ad1c2f8bb87c25560267bcdbd010cff4960,406.8080532611394
1624,7aaf4058b49b53fab1e8d023936c86a532346dd5,476.92129652251833
1625,a181c0c7546bc7c4907131706417c491da1a52cd,566.2864716991326
1626,a3686e592fcfaebf248e5ca8da561a4d782628a4,581.5046108910869
1627,b0f54de8605b95594f5079f8e93b398af2f52672,563.7533972475853
1628,77573ac0beae4de1eecd7e4ee31cb7ac0e517a62,414.54116056907463
1629,fc1f02a34be2f3228d7db83a4b426303e4ac55d9,424.76945598942655
1631,5a74fe1978357687517961c52b82afca941dce50,604.0925888745999
1633,2610ff8773cfa165eefd2ca5a29bcb5542d8c72a,479.1793444663057
1634,186f0e871262e3c34f65f1e4e2ae5d56f6c88fa7,455.14482219142616
1636,03d53fc3a9770da7b0844e78e47a52e798c04ce8,492.88815037943067
1637,f41128cb1056d63399675c16c8286d7210150017,444.09637044544615
1638,d2f05e8ae57d1364d32809b7d713e04fa63de853,424.6034920273343
1639,b96efbc24ac4066ae3936c2ddafe78ed418871e9,406.6697098405746
1642,abae954c927448239a5e6436078f418a979b0aad,515.6465942105419
1643,5b4829988c8d90c7c5245a0137eef128c18d8102,494.49058551902436
1644,756688c3fedf01c54dea31e8409a94b7a3c04694,513.8224622416706
1647,ace6be51908a3fe879847f98f5174cea72a01cdf,397.44493597122124
1648,e88db80e80a0b432135c243486ae3edf9d8b16db,485.7931144153607
1650,082c3d2ba280f6190e82793d850c788800c0e9ae,590.7143759311944
1651,8524fd62bdb022c65d047b3ac586b5c17e34953f,554.421350252305
1656,3fe9446652f81c99b93ef1bf102f1022e5439fc8,473.15254487664095
1658,14ce0c624edc795fae639018735ade1be0211e59,452.3794664039346
1659,549788486cf78528c47ede31d8526421baf3295a,413.5219026716888
1660,9bed94403b260ef0410b3f7f5732d16d7e6d215f,576.4620530814859
1661,85fbd5d12e7a1c7fdba81bb79484c7ed02cbe52f,460.228371588106
1662,6c517b7d64cde5d41ae87592cb14dd2fe3168465,472.2612210755553
1663,5d65fb52accaa2ca11b591301d82fdf6ffe7d6db,529.3484832652721
1665,a9249aa7951ddea050cc01b89a12ee5db95f38f1,484.90613990118254
1666,d1a429f4e4f169ecd88f052ea64c5ee6ca0349b1,392.24437255473674
1668,000d12a79ec47849650d1b3253771ceac2386a24,490.9123504310555
1671,50af85c0e1364b91cdcb1651a01a022ac37142e9,406.7728887821822
1673,c6725f9c8ca6ff205288b39bd9980c9116607361,382.67324350750016
1674,d42bc2942d9fa885151569ba45e2baf7ab81943c,434.1712622211798
1675,2eff9bef531ee4cfee4b05b324b0fa6dcef4e7af,439.4262952774291
1676,914f4ce9bd51ebabb9bb49c20bd9dc0eebced394,497.1987422133049
1679,b263fb8d3ef5b2d16b93e6b6e063eb46ef9fd21b,440.8671238611365
1680,5b1b4d4a9733a6cdf0110c7914355e64b2fae144,491.15395864148144
1681,22b66aad9fce2e642b0daf373bab9329d8433e00,500.49992620498864
1684,6d6bb144e6928e23299cb0eb7a74b64ec1db53c4,471.1045717448645
1686,1a430bd149b0943e380c2a9ccfa95e0bc741df3d,492.7836685692309
1688,03e6acb3a98cc51d6e56058043e291621582d9ab,441.8293402248434
1689,b76cf03d2dcc5fc1a43daa9a27ebb2ebce26a9d0,469.2715847441613
1691,015967617bb96a4bc84e4260886c823440005e70,491.3893936215588
1693,647ebe14005592face7077d248e95dc47d912b2a,423.66350880256635
1694,42d8dd907f98ffa9885c35b3bc70a1f3fba5dd2a,595.9811988164554
1695,ebcbc09552a7ba9a6e016861a635873387062ee9,489.0041266878023
1696,27e16393da6359424708a050f66c875419a1fb31,416.15307413847944
1697,ee802970bc71823875a11b790d98a34c6601e35f,466.9518234315979
1700,e57ec4bf52b9347ed3be6dad59ffd8f99d58072a,442.0660158235306
1701,e5a719da84b172bade27c1f61389cc74460cc4da,507.50807369063904
1702,10208b09bb9aac5776f0092d08807b4a93150d0d,423.3476029373459
1703,4fe9b8abaf99cc5485fd9a196235166fbac553b6,440.0674033211062
1704,7d12a3dcba309255f5e841bd9ed885f2195466bb,465.99415681003313
1705,1d99cb01ecdaad2f21bb9538a57ac91823744125,543.9605354158059
1707,dfc8df62be48b4b815e6fd18a3d9823259c35858,432.3286832102606
1708,9f9a7c80e345d490250c4849330b45383a86f144,568.3571520244111
1709,830a84bcfe5c2926f032e0cf1fe35e5578136c12,479.3367736036021
1710,01a08f233725c5ded68d4802becc4d774d532994,592.1607444246217
1712,62c9f4cb338279f3e3dc6ac37bdee82ce0505750,435.15061206289175
1714,7d778b7515045a7727f184e072593b861a5cdd3b,426.7300542484871
1715,8cf0dbe4fcea48903eeb1d91c676ee60c4bcf51b,450.7904092221216
1716,9ae4da56a8db81af0caf990ae6fdb45e58601fb4,395.5587737831712
1717,0316f67e6e3ba4412fcc20519793e2e80ad234b1,434.7515800979154
1718,7445f90d807cb216b27ef662dcda107e59ef9ef4,459.9091234851909
1719,7d5816ced6de8b7762dceb869f14673dfa0665e1,503.08657665824836
1720,6830fd333d1fad4de7b3e17bb0be381413a4f55d,403.31562797945315
1721,5107a030c384be7852cc120d7e509e46680b942f,552.7599766520509
1722,8f71bd9e927f9eb966b110496452521a980cc991,534.8108689263097
1724,f023a967d599c0b13c9668b23c15d0150edad2dd,522.3316176593964
1725,1933703dbe039b2c6ae49bbe3faabf5ca31f4d79,460.8378600421545
1726,a18d0f68426b0e4dea7f437a3eab477b1e0be1a0,514.6669611584846
1727,dc92aaa76343666c1ec20cc41c875e864e2d6ad4,473.9030018955372
1728,67e4d2195af1d4908c534532a337a853f0b3eba5,654.4534962811149
1730,1d54cca6dd5469a3d8096674fbfd706fba17d465,385.08026233491074
1731,837285635890d35f81a26bc0c0febd72eaf0795f,555.1089252255676
1733,c7bdce315a393a36f6564cf267a2fb1784cb67a6,435.8205993892708
1734,be725ab1c9a7ebcb64ca2208556f135c601c0795,460.95505650451577
1736,a3c5a105c7a5a09abdd71798ff0aa3fb9230bd5d,481.45532337501317
1737,79aa7cbe62675b628e65ca0e42ef14e4bcd254e4,447.5874240258308
1738,6939ee2ff992ac6b7443a9cff18f25eeafe6b67a,567.737334335364
1739,6cb6d0fb483677807fa4709359282dda53262fe4,379.7543339785134
1740,91063e48f730917c0d9db5e5268073e1fc0ef9c1,578.3246694480183
1741,9c918fd6377dddb0271432f900f514e52f81cd5b,557.2833141901383
1742,cdc98a05234e974ca0909162e91edd4f9bd6fbeb,388.8348000229635
1744,bdc86b3f02e4ea6f4e90f2a9b383caa5455c8ac5,553.4624094102962
1745,412fa38ea36b5152ec84b7c7a020032457f3150b,426.0467007206657
1747,d5895469abcad00eb7d0f105337d5533e361e974,431.5042926049375
1749,2cbf4f5a96fb7d8a65195e1d1814f570a1a00cc6,426.43712180248957
1751,5fe14677f2d5ef12633fdfed5ea1c9cee1a6ddac,426.35159807392904
1752,cf629245725023868700f1a68cca06d9f7098dfd,421.18462485139696
1753,31e023624cb43e5ebb66cbd6339598bd05c3887b,439.67131066181423
1754,a8535ee418f45e5a0ab8e267307b78bdcb43ca1a,467.81792494321166
1755,d30b679ffca5529a1dc7444a7b3852fa6d3c1401,399.89475706828415
1756,b1cf35d19533e7ba0e50791368bb5ab2972bc81e,549.7508459693609
1759,6ffad4a5c8cee2ccedcbd5f58dab539058ee1c92,510.69706650606196
1760,b75b5d8968fc9fbe0150535f12e2415704e786ab,476.8182123701061
1761,fc129f6792f5f0d1b00f717092200f8b79ac08b8,519.5647223628491
1762,61591e4809bbfebc15f6520e549334e1fc6e0d13,499.5767144054135
1764,f6ab21c4f68401fe4558a3a48bd2771f24fa9642,477.4879273237411
1765,c0ed7fb489c2db6ccadf133c91ccdd3983e2a7e8,446.9581776808431
1766,c5895aab03f78d4b0c551da300b346e7ede75657,466.80239023568544
1772,d27c9db60d09e5a5613768c6fc86e004791982c9,590.0272802165034
1773,c363bec718e45cd6bf8cba599cc3990d77f95c22,745.7127464545208
1774,50a0e7183e16dff0f02b57b87cab72d20733eb95,464.38076740574337
1775,50b5ce6daae798b2a20bdfb1b7ae714193948e62,424.4169440660783
1776,580169d1f82af2f7df48bdb202bc29b4de0827c2,484.4771782142038
1778,dca3ec92b9e43385e29721fc0d1055477650c917,479.51815055447554
1779,6c7f3ec08e0402c3670f56a9b8ce619c39010560,546.2516574836677
1780,1513ad16109a8979d1ddc02c5cfd58dfcc683b9b,441.18162668122767
1781,5fc3957e5a6c497578d3bb27f5f375f50b2c55f0,506.3121096305575
1782,aec2c57d63fe56cfac41950ca4c934cc3759390f,480.4533271776992
1783,f2f663aeb034de09a91210779cdbc4c612285ec3,548.6598765719734
1784,5f93400386d57b6db8c6a61f200ca9aa6b6c831c,543.7097996296461
1785,a62682d38e5fdcde960762f9a939f5a6af89c8e3,412.4114174578259
1786,6bfaa9604ff9a85222311c1218fa25770202f6ce,441.2086300144378
1787,baf4a7108d45405b3534a38d5429d88941445dac,663.1853164641207
1788,b2b3409307137dbb8208e071880baaeab7ec17e0,540.8532002243082
1789,78dd4bb66bba39f81056c5c3575ea3f598e85e08,488.5342507062814
1790,bd328531283255d75aed0e5d52211ad1eb67246a,445.4477617026906
1791,8003642991caa3741b8b8214fa7cca6c1820db86,430.42060335823203
1792,8e4ba04b76a718603efb41284d8b1db4600bbceb,394.0134432326818
1793,17e826209db27c2e13c1b42364afb66391c3db1e,447.01049929834653
1794,fad802fa30b02c02621a21979e3f570baf740f47,523.5081265875356
1795,85b310c475c909288c20c88878aebd61e06e642d,449.8671165886081
1796,47a9b7e5ce0334e224ba751013cb77accc89dd5c,461.7437387965309
1797,1de131f79011c4ed27f5f68fe2ad206d39454982,473.1484829256647
1799,a53adad378d7d969968a98adb888aed6ab7fd7ed,517.4011348799336
1801,1a242be3387cf3bd1c90a62db737b14079c2823e,462.3412846306602
1802,df98e83472e030a418ae07c349445690a3ed0e30,473.8811801362696
1804,86e731066e351670ae094b59499e413dbfb404c3,473.29298071992946
1806,85635f7bc28c2a6cef26da5a20bf1c80ccc4f9b5,627.1203955242177
1807,8a71293765196e4ffdb21725bd389f75444e8170,512.9354662534893
1808,48f0087a3b025969acdf9e28c651f04a3ca09692,444.8094660501607
1809,aab81fc17850ec76ffb65aa8792a1e69fa99e183,449.7028714322068
1811,e1a2fa92a4bf0ea2c2f658da9ef93a64b2343a98,450.08481808807613
1813,6c860c84d8a790be80fe0e8c6dd440015db115d4,468.16980696362805
1814,724853d5dda1997b6d26922d3a1e33c99fd64535,446.8708388408716
1815,faa4a182b09cc7f407f65f909a43cb343da70888,452.3907838378021
1817,4decd3fc04eefeca56eb4dd2f7b88e755b3d7bdc,415.8948044160425
1819,7554a17cb5fe0ee2acae424d6194396cb033cbca,450.8234480726468
1821,741207dbac179e78eca28c705ef42e71f97b9a8a,494.7501638575232
1822,b3745024b7fa89bbf4e246f75fcb23e1f42c16fb,633.40370677646
1827,8684787d41f09ef1edbc107fb842d639885683d0,414.24446410980386
1829,a676b8e3dd80f852ba847370fe26c1fd7cb6ba62,550.2055364441846
1830,a885c6414c26d4d629e03aed0474afc2f7c65290,495.39175063117494
1831,f49f22bbb86d432834998272529a13f15c6730dc,519.2260777920167
1832,d544326f8af83fa4069d6d56482b05b23a30fd1d,525.1434793464764
1833,04da8607bc8818c7326abd5c0db036d35caf9b2b,403.8029164678861
1834,135edbe9a301953a3bd1014bd2e4dc84c591356f,399.30803721623977
1836,49dd19ce61d644f1d822e223f692fd26203d288a,515.1004160488721
1837,e6375694613198f8db0720d7a8a04d8263116116,692.9719581855318
1838,061ff1e6d897f2f8dc6cfabe7353a534b9394b9d,460.6490948737813
1839,4723ae34d56d7f758594c7c0c60bbfe2bbcd46d0,422.0340721226438
1840,535636c1160aa647a3d7e68572558f530b844417,518.0085651076802
1841,50e427449649dcf6ebe936aa3025313caf572fba,621.6289280801032
1842,90dfb713cc19fb1ca6bc6e088986965037e1933a,499.00587029417653
1843,4b2b45e63a9d63a5f26ce7d20bbe3fbaed537633,581.8367480927632
1846,9463701727df93d2f445459b071768a54f6ad9ad,411.7030103414298
1849,a90bce36511499b7fa139474cefee24febb8c257,408.8020144588536
1850,8298e89f71c60462bb6195411609712279447164,461.0436086408356
1851,515ac06f939efc95ad2d977642d02dfbd4f3d7b8,579.8482230151894
1852,48197c6d454dc6baa5cd06dd2ad76595b250805e,429.2306491841359
1857,e29ee102b715ad1ebfacf8283252e05b1ebb9b77,429.482314091119
1858,a35a0f18027b28b8bb8c084b6b90feaad9199790,440.1150809790023
1859,b7109998b806bd3870c7c31ae1629d38a87f0ed6,578.6875689199865
1862,2906a09bb43da5e4eda2de256e3a34e066ca095e,571.9521293663149
1863,fd79f04bf92c6270f1035be4c92959aa08fef4f3,472.2081587205731
1864,ab73810bdc3e819c4bcea28103c55ac80ea30c03,479.8467436367995
1865,a4836905c06f98462930a1697c72d4be5e87ae8b,609.8236287254795
1866,cb448066ba19c1f7cbc22d4311fee7ae702424a7,520.6665137591842
1868,9de009d0670ccb1c6a21327cf63a068faed2c0b9,417.0444624581794
1871,bc418bac28a39cf5cd1fcfcdb8d602bafe8afa59,448.8267525014622
1872,da7885599ac3e75dc61291a5b5cbfd3052e031b3,460.9618625712093
1873,05805ad5d00b5629bd5ef803a4131ebe106108fb,550.9929428962221
1874,542e93cb0b06bdfcded806a4d6685105ff152cbb,472.5262652592927
1875,11c8a63f14d5f0186240eac53bc379837a3f779b,447.4006063772632
1876,b68d3f91478cfca8343e864a1f75e66d845d73bf,416.43025278152726
1877,b03903c9474730a56a341ae98dcf0b542b5554fa,438.9964704084887
1878,063dd8048c113c011a149c9d954fa3536fa72a28,434.12220064191365
1879,80ebcab6d61c93a33737d445d07dca3e0c9dd17d,454.82421671850875
1880,52b854afb52256da49125f35c7592f9c44e39e04,448.37766944751365
1881,a13f88a8dd456a4d70d23616d00c436fd8496d5a,551.2731624127509
1883,6652bbcd35ffb469ade112ab6699180f1f75c3b1,514.1695020470759
1884,1ebcab2ab74926bbad5abdbdb6704fe436735539,483.99266901867867
1885,4a2c33c7b834f6d028a554d0e117441e036c3e08,452.78317315057086
1888,ff66c579488371b92cf83705b37228455ecd7d77,515.4446899230632
1889,b3a8c2bdbe1ed70afb184869227878e1d88a3b9e,407.93092660028816
1891,a361501d95aa685fac08b24c84d967dc7f1b19f3,438.59211015540853
1892,4454433a9e3b8271e0f3e2c10cb45366bbe8e24f,463.5133503307034
1893,9c7a6ed4833a637c7a2a3b2189f12974bbcc320c,412.6876773065401
1894,2f7ef63e51d6063d9df50b4ee8e69397996571bf,472.2898123313683
1895,75325ae04f42fc9c6840bbe1c1fe8277641b90d5,605.4309788454586
1896,1a3f885c6bc5f04e7b1368dedc9af938f08eff61,526.7795189004446
1897,c825a533c22276cc002a5307773b6a7d65b0b299,435.80883275771833
1898,6f3c39ad7d70a21397b82f781d22b15c0eb19756,463.17558397986807
1899,bba2abb7a33f501d3b8326d9a69737bd02ab327c,402.72201187689325
1900,a21aeeee268e65e87da6a9c7374da2e00c1c9e75,485.05271959378774
1901,48d5c5f24f19bd1d66c0b3d65dc2793d7bbadac9,498.99793989911433
1902,0183cc20201ec4f5d02a06b45d4b8039c345a226,562.6753639946141
1903,2fcce2b000bb95dbad100d6df09434ddbf309aa5,424.89477538766056
1905,34157a39027b58311f318743e4e81254e29f9cce,430.69894133401755
1906,6d41a385fc1d420b929a7cd7c19be02266c97842,562.2211177377183
1907,043e17dd613f36021a033a8482acdd46c88b4d07,480.67449990295154
1908,850780e64534861d103ca528d9f83d2efd6e5340,572.9371493598167
1909,a6f4db664624af37f3d8b6a1d5014df41ddc8e51,422.8514270083177
1911,11296d3eea5c027bb6fe0811c46942a40c33fe93,497.29975850337183
1912,357f19bd5cb66a76bd6dcfdab76c74aad67dbc51,512.5581274657652
1913,3755a5ec829fa0547656bda8ad7e14aff33c96c0,466.4733171915727
1914,0b7c51f09e4837cadd08d8512913ba7f52010a5e,486.54561624185925
1915,5918112257b870c6a42121ac46ba4204102e75ff,421.9596999599495
1916,eeaf1b97a497f1601f38342896b287a55b92267b,342.60911130770285
1917,e8a0cedbaebb2dd19dd21ed97dbc2379c4b7d13b,392.8765298532943
1919,bb88ac36b666abc27de374d89bc8c931c62a4f6a,460.0370196860745
1920,6aa29d2b50d16a4146a1a1b2093d193e8bfd02bd,636.312317012336
1921,fb025ab7883b591f57c6a8456d85863c698828db,443.09278897378687
1923,e46edb76447ae79b130d5ec0d9d3ed934e028e53,430.562841224856
1924,db3f63a8488a1f5d4f90a2c4008c5063b2fcce78,425.64860963711425
1925,893e8d11c1a9948d670bbda48f19746f1fcf0dbf,397.64379983285806
1927,e2456e51273031388852cec951d331cecc4dc26b,416.875629122955
1928,44fa30cce6ecc4b9314ec5768b0b371c9717e407,410.1035956031514
1929,315142df8a45d85b5fcf0f8d54acb0f426f29660,429.2043672491734
1933,4e78bb4060d2a5144782ebf3d740ee6d1af849ef,531.8663355069771
1934,7432783cd671da82c33d425bce33214eaba6bd10,435.52431891040044
1935,41c4c06a30e156dcb154c8384b41eeeb78dd5bdd,452.04887281149036
1936,33c7a36dfa2e02a8de05012f9f21e339ab4c115d,493.98513238654556
1937,1356f08e2a9640756510347515ee56b39a3da104,434.1833712548299
1938,07138a42aef5e92c83425c0d6801c8f0d42f598f,478.64803101638756
1940,87c1317ba598b7961ab358f4e957165be8a8ed0b,485.9381140446598
1942,964e5231f3726b65b2ee6be9dab3ab4d7fd67999,464.831017530346
1943,15d811e8440d558502b346d45cf65d3ddf47daa8,467.23740117573385
1944,7e04ea623d05274165ac80eddae98d956cd1483f,609.8428208374498
1946,e276cc10b4c84f46f8b0119423decfd6e877be51,380.98997013947
1949,2f7e817e25384d7a7bf8b9672eee9185745f65d6,469.4048445773764
1950,97086b1dd587a233ff52fe4dd6df8168f6a1df04,478.80824758759644
1951,b08e7791ed1e566d577bc75822b967ae97f0ab4b,469.0551487542775
1953,17ec16b618d825d0f5ea6dcd84ba567623bd248e,451.4332254217623
1956,8b3c1a320a77bd3a7a75e29409d33b37ab57eaec,484.88933427101125
1958,b74fa1d7ed3e8cc0c74aae5393a0dcbeaccd18bb,492.04479166312757
1959,49b50ba282dbe5d3312b9379ba39324845136eda,377.6109966545609
1960,5c8590465b6b709e3334bdf9046a33cfecd34efa,574.8959990570097
1962,ea819d508eb30c20e1f4d14927da1cb92926ea1f,415.0476160338704
1964,edbd98c2275dc5ea15a988e19993c9363766ccad,464.29619460062867
1966,293dcd461cf559d6da43345ed4e10687095fb4fe,499.6175732272231
1967,6ddd8720a52f8f31bf281c525a98fcb25e6cf222,582.133814514556
1968,2f92fa475182d8418649848e4f603a439dc583c0,457.7721875286916
1970,0e792987cf41785d8d3e5b2b754c634a6e5800e1,539.2952037342625
1971,4c11c516633f6fdd0c2138a9a3dd310aceaf5be4,516.8299393482519
1972,0dac68d7406eca065e8515480379bf65818031dd,401.79644531511116
1973,67121be59138cf000d003ed70a9c169f9bc15e08,470.247305899203
1974,36a1214512b2ad455d7b9a7ece6dbcce28185e76,394.4194832022987
1975,2b8696ff8d33d1257333610bf975b0367554be11,434.3133411646742
1977,f628538545fab53155fe16f7a4fa75277765538b,425.4533258099259
1978,877d211218ebeeb5e8a374f9d8da398fe323ac88,574.0296098469005
1981,ef9f10200de37256fb27f9c2014b5057a02ccce7,544.8269395877205
1982,7d247b0fb405158b5a44713ee2166dbf000cddde,461.453630292777
1983,01b0c0b024ac178a6b7e784a3ee166967c83f01d,508.2527490149777
1984,fa71ae7cc3f0bf508e7a190c36e34daf16eec0c8,484.27812386943066
1986,3e9cc60abea677591933756fc9a5ee43f0f2b7c9,550.9116651131606
1987,e344b143564758967850014da3f4ef10f3c63dec,463.87957402634845
1989,78cd968305b0b7579add36ca359e4fa6fc32f6b9,519.7565188242554
1990,c9c270cd1b621f1cd2749be502132f28e11c9cea,429.41445533061716
1992,00bce7ff86ba11e2b851d17b6646cf3ea02a04e1,428.04848022439336
1993,80940a79e756cc90a486b4801526cc715ec0a6ab,447.5929416449874
1994,0ef024865d8e8afda0c43a4d1784f307b701d0e2,427.8636923946718
1995,5bb422a127eec8ca811fccc01a5260807274f40c,558.8952069602879
1996,b37c638584dca4b6af8a41eaa8390d8544f9f7b0,453.0391908307661
1997,3229342a8196ec80303288395a5f6b48ccd6d5e6,432.22184535384605
1998,656a22b299801bd1c20a74f7d846b57826903608,514.772205860542
1999,3f6bffc2e685bafa4c87efd3d7f8995697f62cfa,438.5937825786461
2001,583c4ecc7f6e4316dc767245108352e85707f3c7,363.9095027029014
2002,15088536b4ea54b0c882a0a16c4b895f081ccc4c,418.5577056138557
2003,c2a3b1e616990b4bd16e87371ac213138c6cf4b5,467.6592634950211
2005,be1cfe6414df2d7b24aa1a0de44d9422ae1d3707,430.3775889179608
2006,2d1ccf347b31d4d3f54b9d124f257c49b58b6914,358.25898614969543
2007,c8b1b80912f4ccbaf5afd458746443f62872b718,616.9399007438453
2008,dc77d1b26de578150ed1ef27bc5f02b3ea978fab,484.4546480669698
2009,d2e57b39e57df37531b476f28bb208d5865c2d59,498.60449459791465
2010,8cd491c404f38b497dbe21604600614e3ae67cc1,412.03482242136363
2011,772ef9308fd8352cf5d293dc942fe1eae06b201b,530.8886416431721
2013,05924b5abb887feb9f92e1be8816edcdcbb7c0ed,399.1099023511504
2014,54c7718ad7db29bcb6b9e4794f4c75ecf03f077a,480.82935120673886
2016,1bd11a80b10302f02376d8b755ca5a296eea87ac,693.6432041181915
2017,b7cd06881323be20dd9ec9bc192a27663af06c3f,462.89119179931555
2019,8188ffa78cb6f6ef245a08e8da0e07e1f5220ead,481.9685759217989
2020,aa2043e4cc00746120a48a5a273be4d1c64546ff,511.6866847211057
2022,4ea4f25a8d880bc41dc2ac3f02d07350bdc08387,530.1505214480592
2023,b8b5e0fc1b8ec5cbe78122472cbe1c8f7981412c,469.2501287005914
2025,b9f75b1f9bf32aa441f92fd5855f2b0013596e36,425.4583284314735
2026,240f9098aa7b4364fa5b87613403cf504dd24bad,450.6860515338824
2027,0632bc5da404150b81278e4e284a82a8b4c0c702,495.8213037382031
2030,c3a3b3565df6d1d9e3d8fb873fdae8a1854ab48c,430.61836928382195
2031,cd53e89ae89e73ec15a7670738eb8d883f8f5f9f,426.1529174450862
2032,42912f0e7b1297d886daa4a11c6d6283c7b69456,468.3677469200048
2034,0156e5809532a392cc364b1a8f47a19f565f2e7f,412.3471903697426
2035,6a60411754fadd5f8bf38c2e7039badb1b8b909e,447.3464467309684
